index,date,sha,short_sha,author,subject,top_dirs,files_changed,insertions,deletions,patch_equivalent_in_origin,same_subject_in_origin,draft_recommendation,draft_rationale,draft_tag,commit_url,final_recommendation,final_rationale,final_tag,new_recommendation,new_wave,new_reason
446,2026-03-24,d5b41b2801250141d9f0c04dfb6d116aeaabe000,d5b41b2801,Félix Malfait,Unify auth context → role permission config resolution into a single pure utility (#18927),packages/twenty-server (10),10,100,152,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/d5b41b2801250141d9f0c04dfb6d116aeaabe000,no,auth utility refactor,refactor,yes,8,code_refactor
447,2026-03-24,01af7bc7fb1b1b761714d87a2be3d41c8291e4a3,01af7bc7fb,github-actions[bot],i18n - docs translations (#18934),packages/twenty-docs (3),3,53,53,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/01af7bc7fb1b1b761714d87a2be3d41c8291e4a3,no,translations only,translations,no,,translations
448,2026-03-25,4a099ed097a19d2bd028d4b566db2cf3b35f675f,4a099ed097,Abdul Rahman,Use side panel sub-pages for add-to-folder flow (#18872),packages/twenty-front (41),41,289,284,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/4a099ed097a19d2bd028d4b566db2cf3b35f675f,no,"new feature, not core fix",feature,yes,6,feature
449,2026-03-24,98c21f958afabf45110fc3522e80373e8d791905,98c21f958a,martmull,Add twenty-sdk-client to deployed packages unique version check (#18933),packages/twenty-utils (1),1,1,1,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/98c21f958afabf45110fc3522e80373e8d791905,no,"new feature, not core fix",feature,yes,6,feature
450,2026-03-24,981e83ecb194e79a755bde5356edd3d959c42937,981e83ecb1,github-actions[bot],i18n - translations (#18935),packages/twenty-front (31),31,90,30,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/981e83ecb194e79a755bde5356edd3d959c42937,no,translations only,translations,no,,translations
451,2026-03-25,766f956a15176517da8117d9d8ed3e2042668dcc,766f956a15,Abdul Rahman,Set system object icon colors to gray in New menu item flows (#18862),packages/twenty-front (23),23,209,214,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/766f956a15176517da8117d9d8ed3e2042668dcc,no,icon color polish,cosmetic,yes,7,cosmetic
452,2026-03-25,b642d1b114362cd42f59f611f27d0c173ffd3fee,b642d1b114,Abdul Rahman,"Animate the sidebar when opening/closing an element in the ""opened"" section (#18867)",packages/twenty-front (5),5,12,45,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/b642d1b114362cd42f59f611f27d0c173ffd3fee,no,sidebar animation only,cosmetic,yes,7,cosmetic
453,2026-03-25,42d9e25bf2b4ad89af404a393ab5819b5708ab59,42d9e25bf2,github-actions[bot],i18n - translations (#18936),packages/twenty-front (62),62,31,181,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/42d9e25bf2b4ad89af404a393ab5819b5708ab59,no,translations only,translations,no,,translations
454,2026-03-25,fb34d2ce8031afcc4d500ff21592b5c654387957,fb34d2ce80,github-actions[bot],i18n - docs translations (#18938),packages/twenty-docs (10),10,42,42,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/fb34d2ce8031afcc4d500ff21592b5c654387957,no,translations only,translations,no,,translations
455,2026-03-25,cc7131b0b573e289b6a99b7ecb0e516ad4f09042,cc7131b0b5,github-actions[bot],i18n - docs translations (#18941),packages/twenty-docs (3),3,27,27,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/cc7131b0b573e289b6a99b7ecb0e516ad4f09042,no,translations only,translations,no,,translations
456,2026-03-25,5de269a64ec6be87ef14348fb2be92ae5b51b219,5de269a64e,github-actions[bot],i18n - docs translations (#18942),packages/twenty-docs (2),2,16,16,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/5de269a64ec6be87ef14348fb2be92ae5b51b219,no,translations only,translations,no,,translations
457,2026-03-25,2bfd2f6b85227b180ed7052d22373bbc94d93fb8,2bfd2f6b85,Abdul Rahman,fix navigation menu item overflow issue (#18937),packages/twenty-front (1),1,1,0,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/2bfd2f6b85227b180ed7052d22373bbc94d93fb8,yes,core product bug fix,core_fix,yes,3,frontend_fix
458,2026-03-25,3295f5ee0739fea6a1f3cbac28e2c89ae977eb2e,3295f5ee07,neo773,fix logo upload during workspace onboarding (#18905),packages/twenty-server (2),2,31,26,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/3295f5ee0739fea6a1f3cbac28e2c89ae977eb2e,yes,core product bug fix,core_fix,yes,3,frontend_fix
459,2026-03-25,790a58945bda320c51bb7b69f8a73d2ecb0eaa81,790a58945b,Charles Bochet,Migrate twenty-companion from npm to yarn workspaces (#18946),"packages/twenty-companion (2), package.json (1), yarn.lock (1)",4,3050,13110,no,no,no,not clearly worth cherry-picking,default_no,https://github.com/twentyhq/twenty/commit/790a58945bda320c51bb7b69f8a73d2ecb0eaa81,no,not clearly worth cherry-picking,default_no,no,,sdk_default
460,2026-03-25,e6bb39deea68a18f111e967d72a833423f7c9ab4,e6bb39deea,neo773,fix: reset throttle state on channel relaunch (#18843),packages/twenty-server (3),3,80,0,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/e6bb39deea68a18f111e967d72a833423f7c9ab4,yes,core product bug fix,core_fix,yes,3,frontend_fix
461,2026-03-25,523289efad708ac079a15d08fe3d6c8a1bba32cb,523289efad,Paul Rastoin,Do not rollback on cache invalidation failure in workspace migration runner (#18947),packages/twenty-server (1),1,26,19,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/523289efad708ac079a15d08fe3d6c8a1bba32cb,yes,core app change worth pulling,default_core_yes,yes,2,backend_fix
462,2026-03-25,e1374e34a7707786ff360b9b31affc3ef2a99fdc,e1374e34a7,Thomas Trompette,Fix object permission override (#18948),"packages/twenty-front (1), packages/twenty-server (1)",2,33,18,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/e1374e34a7707786ff360b9b31affc3ef2a99fdc,yes,core product bug fix,core_fix,yes,3,frontend_fix
463,2026-03-25,bf22373315cbe98c5541d29bfc3fe31c31bc1abe,bf22373315,Marie,Fix: use user role for OAuth tokens bearing user context (#18954),packages/twenty-server (3),3,246,7,no,no,yes,security or auth hardening,security,https://github.com/twentyhq/twenty/commit/bf22373315cbe98c5541d29bfc3fe31c31bc1abe,yes,security or auth hardening,security,yes,1,security
464,2026-03-25,03c94727be3553224d8364fe947137967385882c,03c94727be,Félix Malfait,fix: wrap standard object/field metadata labels in msg for i18n extraction (#18951),packages/twenty-server (97),97,102921,1539,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/03c94727be3553224d8364fe947137967385882c,no,translations only,translations,no,,translations
465,2026-03-25,ba0108944ff8e6f3ad6bb4b1de5f6173a8f1184e,ba0108944f,github-actions[bot],i18n - translations (#18955),packages/twenty-server (62),62,31,4061,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/ba0108944ff8e6f3ad6bb4b1de5f6173a8f1184e,no,translations only,translations,no,,translations
466,2026-03-25,f7ef41959bb642fc2fd6ec5cfaf8cb973b2d1b7f,f7ef41959b,github-actions[bot],i18n - translations (#18956),"packages/twenty-front (59), packages/twenty-server (59), packages/twenty-emails (4)",122,42327,36795,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/f7ef41959bb642fc2fd6ec5cfaf8cb973b2d1b7f,no,translations only,translations,no,,translations
467,2026-03-25,e25ea6069d79d7b084fafb87c4fa5cbfe4aa930f,e25ea6069d,github-actions[bot],i18n - translations (#18958),"packages/twenty-front (29), packages/twenty-server (1)",30,202,101,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/e25ea6069d79d7b084fafb87c4fa5cbfe4aa930f,no,translations only,translations,no,,translations
468,2026-03-25,13ea3ec75c3bea2c129fbecf22f4b87053cd0a62,13ea3ec75c,Charles Bochet,Split command menu items backfill into separate migration runs per application (#18957),packages/twenty-server (1),1,70,47,no,no,no,migration/framework churn,migration,https://github.com/twentyhq/twenty/commit/13ea3ec75c3bea2c129fbecf22f4b87053cd0a62,no,migration/framework churn,migration,no,,migration
469,2026-03-25,5f0d6553f61a5c0c74e50652dfabb2fb2ee399f5,5f0d6553f6,Félix Malfait,Add object type filter dropdown to side panel record searches (#18912),"packages/twenty-front (16), packages/twenty-server (5), packages/twenty-client-sdk (3), packages/twenty-shared (2)",26,640,97,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/5f0d6553f61a5c0c74e50652dfabb2fb2ee399f5,no,"new feature, not core fix",feature,yes,6,feature
470,2026-03-25,4fbe0a92aefa2cbc5639373685464cc78c795ac8,4fbe0a92ae,github-actions[bot],i18n - translations (#18967),packages/twenty-front (62),62,1351,31,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/4fbe0a92aefa2cbc5639373685464cc78c795ac8,no,translations only,translations,no,,translations
471,2026-03-25,895bb58fc6f982fc268a11004e5978bf98bdf01f,895bb58fc6,Félix Malfait,feat: add S3 presigned URL redirect for file downloads (#18864),"packages/twenty-server (17), packages/twenty-docker (2), packages/twenty-docs (1)",20,550,47,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/895bb58fc6f982fc268a11004e5978bf98bdf01f,no,"new feature, not core fix",feature,yes,6,feature
472,2026-03-25,a8dad6c8820f67c4725ce56adf16687dcf96cc2d,a8dad6c882,Charles Bochet,Fix: default to allow-read when object permissions are not yet loaded (#18971),packages/twenty-front (1),1,9,5,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/a8dad6c8820f67c4725ce56adf16687dcf96cc2d,yes,core product bug fix,core_fix,yes,3,frontend_fix
473,2026-03-25,4d6c8db2057f119ba2559589b112a7a1d7b48453,4d6c8db205,github-actions[bot],i18n - docs translations (#18976),packages/twenty-docs (5),5,50,0,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/4d6c8db2057f119ba2559589b112a7a1d7b48453,no,translations only,translations,no,,translations
474,2026-03-25,cc247c2e8eaaa0a02e4aa33066437816f4f1f1fd,cc247c2e8e,Baptiste Devessier,Fix record page layout upgrade commands (#18962),packages/twenty-server (3),3,142,76,no,no,no,migration/framework churn,migration,https://github.com/twentyhq/twenty/commit/cc247c2e8eaaa0a02e4aa33066437816f4f1f1fd,no,migration/framework churn,migration,no,,migration
475,2026-03-25,33a474c8e6c64819af4439959429bb94fa794bd5,33a474c8e6,Lucas Bordeau,Add record table widget feature flag (#18960),"packages/twenty-front (4), packages/twenty-client-sdk (2), packages/twenty-server (2), packages/twenty-shared (1)",9,46,26,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/33a474c8e6c64819af4439959429bb94fa794bd5,no,"new feature, not core fix",feature,yes,6,feature
476,2026-03-25,d47ddad4c5595f135229ceb252f4f7149fd7dd96,d47ddad4c5,Thomas Trompette,Add multiselect option to form step (#18979),"packages/twenty-front (8), packages/twenty-shared (1)",9,46,13,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/d47ddad4c5595f135229ceb252f4f7149fd7dd96,no,"new feature, not core fix",feature,yes,6,feature
477,2026-03-25,511d1bd7ab2f2fc97aee4318231c60734076e59a,511d1bd7ab,Thomas Trompette,Fix SSE event stream errors when impersonating users with limited permissions (#18966),packages/twenty-front (2),2,4,0,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/511d1bd7ab2f2fc97aee4318231c60734076e59a,yes,core product bug fix,core_fix,yes,3,frontend_fix
478,2026-03-25,6c1db2e7fb31f0013b290be8a8e9b4bd4b61fafd,6c1db2e7fb,Thomas Trompette,Do not run loop when iterator is skipped (#18964),packages/twenty-server (2),2,26,1,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/6c1db2e7fb31f0013b290be8a8e9b4bd4b61fafd,yes,core app change worth pulling,default_core_yes,yes,3,frontend_fix
479,2026-03-25,72dd3af1559a00d2f4bc8005378368a64de5a4a4,72dd3af155,Charles Bochet,fix SVG icon sizing broken in Chrome 142 (#18974),packages/twenty-front (3),3,17,13,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/72dd3af1559a00d2f4bc8005378368a64de5a4a4,yes,core product bug fix,core_fix,yes,3,frontend_fix
480,2026-03-25,441a9464d1f1ece75a8d3a75f868d044af22dc16,441a9464d1,Lucas Bordeau,Fixed board no value column not fetching more (#18977),packages/twenty-front (1),1,8,5,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/441a9464d1f1ece75a8d3a75f868d044af22dc16,yes,core app change worth pulling,default_core_yes,yes,3,frontend_fix
481,2026-03-25,3abef4866319315f5fc1839a749398d9a78516b0,3abef48663,github-actions[bot],i18n - docs translations (#18981),packages/twenty-docs (2),2,6,6,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/3abef4866319315f5fc1839a749398d9a78516b0,no,translations only,translations,no,,translations
482,2026-03-25,bfdbc93b1c135ea56f2ee8db1390ec3a2a5e0383,bfdbc93b1c,github-actions[bot],i18n - docs translations (#18982),packages/twenty-docs (4),4,32,2,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/bfdbc93b1c135ea56f2ee8db1390ec3a2a5e0383,no,translations only,translations,no,,translations
483,2026-03-26,7335d352a9107b4f9f760a0a3349eeb858e9f020,7335d352a9,dependabot[bot],chore(deps): bump @linaria/core from 6.2.0 to 6.3.0 (#18984),yarn.lock (1),1,25,4,no,no,no,SDK/app-platform only,platform,https://github.com/twentyhq/twenty/commit/7335d352a9107b4f9f760a0a3349eeb858e9f020,no,SDK/app-platform only,platform,no,,sdk_platform
484,2026-03-26,91374262f2e67257ad7cfdd13b85f8be634c3172,91374262f2,dependabot[bot],chore(deps): bump @ai-sdk/xai from 3.0.59 to 3.0.74 (#18986),yarn.lock (1),1,23,10,no,no,no,SDK/app-platform only,platform,https://github.com/twentyhq/twenty/commit/91374262f2e67257ad7cfdd13b85f8be634c3172,no,SDK/app-platform only,platform,no,,sdk_platform
485,2026-03-26,dfe9cb43469eee823b5397d62e2d4d1c168ae372,dfe9cb4346,dependabot[bot],chore(deps): bump @microsoft/microsoft-graph-types from 2.40.0 to 2.43.1 (#18985),yarn.lock (1),1,3,3,no,no,no,SDK/app-platform only,platform,https://github.com/twentyhq/twenty/commit/dfe9cb43469eee823b5397d62e2d4d1c168ae372,no,SDK/app-platform only,platform,no,,sdk_platform
486,2026-03-26,578d990b9cec17dc0e90d53677ab344409c3fd7f,578d990b9c,nitin,[AI] Match ai chat composer to figma (#18874),"packages/twenty-front (24), packages/twenty-server (19), packages/twenty-shared (5), packages/twenty-ui (2)",50,641,406,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/578d990b9cec17dc0e90d53677ab344409c3fd7f,no,AI composer redesign,cosmetic,yes,7,cosmetic
487,2026-03-26,b87762b1c239bd3def0f95b006e23f2ce6ea2ea6,b87762b1c2,github-actions[bot],i18n - translations (#18987),packages/twenty-front (62),62,1075,1261,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/b87762b1c239bd3def0f95b006e23f2ce6ea2ea6,no,translations only,translations,no,,translations
488,2026-03-26,4985270e690a4cbaadf3e72811870a5563a92f40,4985270e69,nitin,[AI] Refactor settings search to use SearchInput and restructure Skills tab (#18876),packages/twenty-front (13),13,363,426,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/4985270e690a4cbaadf3e72811870a5563a92f40,no,broad refactor or tooling churn,refactor,yes,8,code_refactor
489,2026-03-26,340a01567afbc5ebdb74fd224bd754123306de1f,340a01567a,github-actions[bot],i18n - translations (#18988),packages/twenty-front (62),62,421,331,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/340a01567afbc5ebdb74fd224bd754123306de1f,no,translations only,translations,no,,translations
490,2026-03-26,1e2b31b040d74c449fdf679a0ba3f8ec00e2b5ee,1e2b31b040,BugIsGod,fix: prevent saving API key with empty name (#18970),packages/twenty-front (3),3,26,14,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/1e2b31b040d74c449fdf679a0ba3f8ec00e2b5ee,yes,core product bug fix,core_fix,yes,2,backend_fix
491,2026-03-26,5041b3e14b098280336e8b5d53b21128f9c6d360,5041b3e14b,github-actions[bot],i18n - translations (#18990),packages/twenty-front (62),62,391,31,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/5041b3e14b098280336e8b5d53b21128f9c6d360,no,translations only,translations,no,,translations
492,2026-03-26,d126d54bbcdda561591f9d5dc39d15457d7b7624,d126d54bbc,Félix Malfait,feat: make workflow objects searchable (#18906),packages/twenty-server (5),5,95,0,no,no,no,workflow feature churn,workflow_feature,https://github.com/twentyhq/twenty/commit/d126d54bbcdda561591f9d5dc39d15457d7b7624,no,workflow feature churn,workflow_feature,yes,6,workflow_feature
493,2026-03-26,cfefe9273b372d6f2251fa7c07f00e4b3a51cbc0,cfefe9273b,Baptiste Devessier,Use record page layouts in the merge records feature (#18961),packages/twenty-front (11),11,150,212,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/cfefe9273b372d6f2251fa7c07f00e4b3a51cbc0,no,merge-records feature,feature,yes,6,feature
494,2026-03-26,3c5796bdb033c20d48b73e219588de9f90c0fba2,3c5796bdb0,nitin,fix: handle dashboard filters referencing deleted fields (#18512),packages/twenty-server (9),9,461,127,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/3c5796bdb033c20d48b73e219588de9f90c0fba2,yes,core product bug fix,core_fix,yes,3,frontend_fix
495,2026-03-26,b732b2efd483b17ea9649a0a76460f1dbe23c16a,b732b2efd4,github-actions[bot],i18n - translations (#18997),packages/twenty-server (62),62,186,31,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/b732b2efd483b17ea9649a0a76460f1dbe23c16a,no,translations only,translations,no,,translations
